true_activity,pred_activity,confidence,is_correct,reliability,traffic_light
ironing,ironing,0.91,1,0.91,GREEN
ironing,ironing,0.858,1,0.858,GREEN
ironing,ironing,0.841,1,0.841,GREEN
ironing,ironing,0.775,1,0.775,GREEN
ironing,ironing,0.722,1,0.722,YELLOW
ironing,ironing,0.891,1,0.891,GREEN
ironing,ironing,0.647,1,0.647,YELLOW
ironing,ironing,0.551,1,0.551,YELLOW
ironing,ironing,0.86,1,0.86,GREEN
ironing,ironing,0.939,1,0.939,GREEN
ironing,ironing,0.912,1,0.912,GREEN
ironing,ironing,0.8,1,0.8,GREEN
ironing,ironing,0.804,1,0.804,GREEN
ironing,ironing,0.929,1,0.929,GREEN
ironing,ironing,0.983,1,0.983,GREEN
ironing,ironing,0.994,1,0.994,GREEN
ironing,ironing,0.989,1,0.989,GREEN
ironing,ironing,0.951,1,0.951,GREEN
ironing,ironing,0.852,1,0.852,GREEN
ironing,ironing,0.788,1,0.788,GREEN
ironing,ironing,0.853,1,0.853,GREEN
ironing,ironing,0.898,1,0.898,GREEN
ironing,ironing,0.983,1,0.983,GREEN
ironing,ironing,0.993,1,0.993,GREEN
ironing,ironing,0.979,1,0.979,GREEN
ironing,ironing,0.981,1,0.981,GREEN
ironing,ironing,0.987,1,0.987,GREEN
ironing,ironing,0.999,1,0.999,GREEN
ironing,ironing,0.989,1,0.989,GREEN
ironing,ironing,0.952,1,0.952,GREEN
ironing,ironing,0.915,1,0.915,GREEN
ironing,ironing,0.784,1,0.784,GREEN
ironing,ironing,0.65,1,0.65,YELLOW
ironing,ironing,0.695,1,0.695,YELLOW
ironing,ironing,0.867,1,0.867,GREEN
ironing,ironing,0.985,1,0.985,GREEN
ironing,ironing,0.994,1,0.994,GREEN
ironing,ironing,0.955,1,0.955,GREEN
ironing,ironing,0.83,1,0.83,GREEN
ironing,ironing,0.876,1,0.876,GREEN
ironing,ironing,0.999,1,0.999,GREEN
ironing,ironing,0.96,1,0.96,GREEN
ironing,ironing,0.742,1,0.742,YELLOW
ironing,ironing,0.804,1,0.804,GREEN
ironing,ironing,0.99,1,0.99,GREEN
ironing,ironing,0.991,1,0.991,GREEN
ironing,ironing,0.995,1,0.995,GREEN
ironing,ironing,0.99,1,0.99,GREEN
ironing,ironing,0.99,1,0.99,GREEN
ironing,ironing,0.898,1,0.898,GREEN
ironing,ironing,0.76,1,0.76,GREEN
ironing,ironing,0.822,1,0.822,GREEN
ironing,ironing,0.787,1,0.787,GREEN
ironing,ironing,0.831,1,0.831,GREEN
ironing,ironing,0.795,1,0.795,GREEN
ironing,ironing,0.93,1,0.93,GREEN
ironing,ironing,0.993,1,0.993,GREEN
ironing,ironing,0.978,1,0.978,GREEN
ironing,ironing,0.565,1,0.565,YELLOW
ironing,ironing,0.646,1,0.646,YELLOW
ironing,ironing,0.782,1,0.782,GREEN
ironing,ironing,0.85,1,0.85,GREEN
ironing,ironing,0.859,1,0.859,GREEN
ironing,ironing,0.773,1,0.773,GREEN
ironing,ironing,0.733,1,0.733,YELLOW
ironing,ironing,0.808,1,0.808,GREEN
ironing,ironing,0.959,1,0.959,GREEN
ironing,ironing,0.947,1,0.947,GREEN
ironing,ironing,0.942,1,0.942,GREEN
ironing,ironing,0.835,1,0.835,GREEN
ironing,ironing,0.565,1,0.565,YELLOW
ironing,ironing,0.778,1,0.778,GREEN
ironing,ironing,0.9,1,0.9,GREEN
ironing,ironing,0.966,1,0.966,GREEN
ironing,ironing,0.955,1,0.955,GREEN
ironing,ironing,0.94,1,0.94,GREEN
ironing,ironing,0.885,1,0.885,GREEN
ironing,ironing,0.877,1,0.877,GREEN
ironing,ironing,0.979,1,0.979,GREEN
ironing,ironing,0.923,1,0.923,GREEN
ironing,ironing,0.932,1,0.932,GREEN
ironing,ironing,0.991,1,0.991,GREEN
ironing,ironing,0.974,1,0.974,GREEN
ironing,ironing,0.896,1,0.896,GREEN
ironing,ironing,0.991,1,0.991,GREEN
ironing,ironing,0.999,1,0.999,GREEN
ironing,ironing,0.994,1,0.994,GREEN
ironing,ironing,0.997,1,0.997,GREEN
ironing,ironing,0.996,1,0.996,GREEN
ironing,ironing,0.982,1,0.982,GREEN
ironing,ironing,0.954,1,0.954,GREEN
ironing,ironing,0.833,1,0.833,GREEN
ironing,ironing,0.849,1,0.849,GREEN
ironing,ironing,0.849,1,0.849,GREEN
ironing,ironing,0.784,1,0.784,GREEN
ironing,ironing,0.731,1,0.731,YELLOW
ironing,ironing,0.958,1,0.958,GREEN
ironing,ironing,0.904,1,0.904,GREEN
ironing,ironing,0.809,1,0.809,GREEN
ironing,ironing,0.926,1,0.926,GREEN
ironing,ironing,0.98,1,0.98,GREEN
ironing,ironing,0.98,1,0.98,GREEN
ironing,ironing,0.98,1,0.98,GREEN
ironing,ironing,0.936,1,0.936,GREEN
ironing,ironing,0.843,1,0.843,GREEN
ironing,ironing,0.853,1,0.853,GREEN
ironing,ironing,0.823,1,0.823,GREEN
ironing,ironing,0.681,1,0.681,YELLOW
ironing,ironing,0.529,1,0.529,YELLOW
ironing,ironing,0.702,1,0.702,YELLOW
ironing,ironing,0.718,1,0.718,YELLOW
ironing,ironing,0.833,1,0.833,GREEN
ironing,ironing,0.889,1,0.889,GREEN
ironing,ironing,0.747,1,0.747,YELLOW
ironing,ironing,0.822,1,0.822,GREEN
ironing,ironing,0.957,1,0.957,GREEN
ironing,ironing,0.983,1,0.983,GREEN
ironing,ironing,0.987,1,0.987,GREEN
ironing,ironing,0.989,1,0.989,GREEN
ironing,ironing,0.889,1,0.889,GREEN
ironing,ironing,0.949,1,0.949,GREEN
ironing,ironing,0.933,1,0.933,GREEN
ironing,ironing,0.901,1,0.901,GREEN
ironing,ironing,0.873,1,0.873,GREEN
ironing,ironing,0.943,1,0.943,GREEN
ironing,ironing,0.846,1,0.846,GREEN
ironing,ironing,0.925,1,0.925,GREEN
ironing,ironing,0.893,1,0.893,GREEN
ironing,ironing,0.76,1,0.76,GREEN
ironing,ironing,0.786,1,0.786,GREEN
ironing,ironing,0.655,1,0.655,YELLOW
ironing,ironing,0.749,1,0.749,YELLOW
ironing,ironing,0.777,1,0.777,GREEN
ironing,ironing,0.694,1,0.694,YELLOW
ironing,ironing,0.644,1,0.644,YELLOW
ironing,ironing,0.683,1,0.683,YELLOW
ironing,ironing,0.594,1,0.594,YELLOW
ironing,ironing,0.625,1,0.625,YELLOW
ironing,ironing,0.61,1,0.61,YELLOW
ironing,ironing,0.601,1,0.601,YELLOW
ironing,ironing,0.651,1,0.651,YELLOW
ironing,ironing,0.582,1,0.582,YELLOW
ironing,ironing,0.413,1,0.413,RED
ironing,ironing,0.418,1,0.418,RED
ironing,ironing,0.542,1,0.542,YELLOW
ironing,ironing,0.661,1,0.661,YELLOW
ironing,ironing,0.752,1,0.752,GREEN
ironing,ironing,0.729,1,0.729,YELLOW
ironing,ironing,0.738,1,0.738,YELLOW
ironing,ironing,0.704,1,0.704,YELLOW
ironing,ironing,0.71,1,0.71,YELLOW
ironing,ironing,0.716,1,0.716,YELLOW
ironing,ironing,0.572,1,0.572,YELLOW
ironing,ironing,0.637,1,0.637,YELLOW
ironing,ironing,0.654,1,0.654,YELLOW
ironing,ironing,0.684,1,0.684,YELLOW
ironing,ironing,0.859,1,0.859,GREEN
ironing,ironing,0.882,1,0.882,GREEN
ironing,ironing,0.841,1,0.841,GREEN
ironing,ironing,0.808,1,0.808,GREEN
ironing,ironing,0.854,1,0.854,GREEN
ironing,ironing,0.74,1,0.74,YELLOW
ironing,ironing,0.741,1,0.741,YELLOW
ironing,ironing,0.772,1,0.772,GREEN
ironing,ironing,0.819,1,0.819,GREEN
ironing,ironing,0.908,1,0.908,GREEN
ironing,ironing,0.832,1,0.832,GREEN
ironing,ironing,0.763,1,0.763,GREEN
ironing,ironing,0.788,1,0.788,GREEN
ironing,ironing,0.769,1,0.769,GREEN
ironing,ironing,0.708,1,0.708,YELLOW
ironing,ironing,0.64,1,0.64,YELLOW
ironing,ironing,0.846,1,0.846,GREEN
ironing,ironing,0.948,1,0.948,GREEN
ironing,ironing,0.994,1,0.994,GREEN
ironing,ironing,0.986,1,0.986,GREEN
ironing,ironing,0.945,1,0.945,GREEN
ironing,ironing,0.889,1,0.889,GREEN
ironing,ironing,0.961,1,0.961,GREEN
ironing,ironing,0.969,1,0.969,GREEN
ironing,ironing,0.973,1,0.973,GREEN
ironing,ironing,0.945,1,0.945,GREEN
ironing,ironing,0.923,1,0.923,GREEN
ironing,ironing,0.915,1,0.915,GREEN
ironing,ironing,0.877,1,0.877,GREEN
ironing,ironing,0.828,1,0.828,GREEN
ironing,ironing,0.812,1,0.812,GREEN
ironing,ironing,0.863,1,0.863,GREEN
ironing,ironing,0.887,1,0.887,GREEN
ironing,ironing,0.899,1,0.899,GREEN
ironing,ironing,0.87,1,0.87,GREEN
ironing,ironing,0.825,1,0.825,GREEN
ironing,ironing,0.817,1,0.817,GREEN
ironing,ironing,0.78,1,0.78,GREEN
ironing,ironing,0.777,1,0.777,GREEN
ironing,ironing,0.793,1,0.793,GREEN
ironing,ironing,0.722,1,0.722,YELLOW
ironing,ironing,0.78,1,0.78,GREEN
ironing,ironing,0.775,1,0.775,GREEN
ironing,ironing,0.752,1,0.752,GREEN
ironing,ironing,0.769,1,0.769,GREEN
ironing,ironing,0.794,1,0.794,GREEN
ironing,ironing,0.768,1,0.768,GREEN
ironing,ironing,0.735,1,0.735,YELLOW
ironing,ironing,0.769,1,0.769,GREEN
ironing,ironing,0.743,1,0.743,YELLOW
ironing,ironing,0.753,1,0.753,GREEN
ironing,ironing,0.766,1,0.766,GREEN
ironing,ironing,0.676,1,0.676,YELLOW
ironing,ironing,0.751,1,0.751,GREEN
ironing,ironing,0.807,1,0.807,GREEN
ironing,ironing,0.838,1,0.838,GREEN
ironing,ironing,0.839,1,0.839,GREEN
ironing,ironing,0.828,1,0.828,GREEN
ironing,ironing,0.81,1,0.81,GREEN
ironing,ironing,0.872,1,0.872,GREEN
ironing,ironing,0.98,1,0.98,GREEN
ironing,ironing,0.992,1,0.992,GREEN
ironing,ironing,0.99,1,0.99,GREEN
ironing,ironing,0.987,1,0.987,GREEN
ironing,ironing,0.974,1,0.974,GREEN
ironing,ironing,0.973,1,0.973,GREEN
ironing,ironing,0.956,1,0.956,GREEN
ironing,ironing,0.928,1,0.928,GREEN
ironing,ironing,0.926,1,0.926,GREEN
ironing,ironing,0.939,1,0.939,GREEN
ironing,ironing,0.86,1,0.86,GREEN
ironing,ironing,0.953,1,0.953,GREEN
ironing,ironing,0.906,1,0.906,GREEN
ironing,ironing,0.885,1,0.885,GREEN
ironing,ironing,0.766,1,0.766,GREEN
ironing,ironing,0.772,1,0.772,GREEN
ironing,ironing,0.7,1,0.7,YELLOW
ironing,ironing,0.625,1,0.625,YELLOW
ironing,ironing,0.546,1,0.546,YELLOW
ironing,ironing,0.428,1,0.428,RED
ironing,ironing,0.534,1,0.534,YELLOW
ironing,ironing,0.501,1,0.501,YELLOW
ironing,ironing,0.648,1,0.648,YELLOW
ironing,ironing,0.799,1,0.799,GREEN
vacuuming,ironing,0.213,0,0.0,RED
vacuuming,ironing,0.201,0,0.0,RED
vacuuming,vacuuming,0.257,1,0.257,RED
vacuuming,vacuuming,0.274,1,0.274,RED
vacuuming,vacuuming,0.266,1,0.266,RED
vacuuming,vacuuming,0.284,1,0.284,RED
vacuuming,vacuuming,0.286,1,0.286,RED
vacuuming,vacuuming,0.425,1,0.425,RED
vacuuming,vacuuming,0.616,1,0.616,YELLOW
vacuuming,vacuuming,0.592,1,0.592,YELLOW
vacuuming,vacuuming,0.458,1,0.458,YELLOW
vacuuming,vacuuming,0.618,1,0.618,YELLOW
vacuuming,vacuuming,0.816,1,0.816,GREEN
vacuuming,vacuuming,0.896,1,0.896,GREEN
vacuuming,vacuuming,0.917,1,0.917,GREEN
vacuuming,vacuuming,0.84,1,0.84,GREEN
vacuuming,vacuuming,0.833,1,0.833,GREEN
vacuuming,vacuuming,0.828,1,0.828,GREEN
vacuuming,vacuuming,0.661,1,0.661,YELLOW
vacuuming,vacuuming,0.567,1,0.567,YELLOW
vacuuming,vacuuming,0.768,1,0.768,GREEN
vacuuming,vacuuming,0.855,1,0.855,GREEN
vacuuming,vacuuming,0.802,1,0.802,GREEN
vacuuming,vacuuming,0.856,1,0.856,GREEN
vacuuming,vacuuming,0.744,1,0.744,YELLOW
vacuuming,vacuuming,0.782,1,0.782,GREEN
vacuuming,vacuuming,0.873,1,0.873,GREEN
vacuuming,vacuuming,0.93,1,0.93,GREEN
vacuuming,vacuuming,0.954,1,0.954,GREEN
vacuuming,vacuuming,0.977,1,0.977,GREEN
vacuuming,vacuuming,0.95,1,0.95,GREEN
vacuuming,vacuuming,0.898,1,0.898,GREEN
vacuuming,vacuuming,0.889,1,0.889,GREEN
vacuuming,vacuuming,0.866,1,0.866,GREEN
vacuuming,vacuuming,0.924,1,0.924,GREEN
vacuuming,vacuuming,0.937,1,0.937,GREEN
vacuuming,vacuuming,0.889,1,0.889,GREEN
vacuuming,vacuuming,0.925,1,0.925,GREEN
vacuuming,vacuuming,0.91,1,0.91,GREEN
vacuuming,vacuuming,0.944,1,0.944,GREEN
vacuuming,vacuuming,0.956,1,0.956,GREEN
vacuuming,vacuuming,0.916,1,0.916,GREEN
vacuuming,vacuuming,0.915,1,0.915,GREEN
vacuuming,vacuuming,0.993,1,0.993,GREEN
vacuuming,vacuuming,0.99,1,0.99,GREEN
vacuuming,vacuuming,0.978,1,0.978,GREEN
vacuuming,vacuuming,0.946,1,0.946,GREEN
vacuuming,vacuuming,0.798,1,0.798,GREEN
vacuuming,vacuuming,0.85,1,0.85,GREEN
vacuuming,vacuuming,0.983,1,0.983,GREEN
vacuuming,vacuuming,0.992,1,0.992,GREEN
vacuuming,vacuuming,0.99,1,0.99,GREEN
vacuuming,vacuuming,0.976,1,0.976,GREEN
vacuuming,vacuuming,0.938,1,0.938,GREEN
vacuuming,vacuuming,0.892,1,0.892,GREEN
vacuuming,vacuuming,0.918,1,0.918,GREEN
vacuuming,vacuuming,0.931,1,0.931,GREEN
vacuuming,vacuuming,0.844,1,0.844,GREEN
vacuuming,vacuuming,0.304,1,0.304,RED
vacuuming,vacuuming,0.452,1,0.452,YELLOW
vacuuming,vacuuming,0.388,1,0.388,RED
vacuuming,vacuuming,0.526,1,0.526,YELLOW
vacuuming,vacuuming,0.808,1,0.808,GREEN
vacuuming,vacuuming,0.887,1,0.887,GREEN
vacuuming,vacuuming,0.873,1,0.873,GREEN
vacuuming,vacuuming,0.869,1,0.869,GREEN
vacuuming,vacuuming,0.886,1,0.886,GREEN
vacuuming,vacuuming,0.956,1,0.956,GREEN
vacuuming,vacuuming,0.982,1,0.982,GREEN
vacuuming,vacuuming,0.981,1,0.981,GREEN
vacuuming,vacuuming,0.927,1,0.927,GREEN
vacuuming,vacuuming,0.928,1,0.928,GREEN
vacuuming,vacuuming,0.976,1,0.976,GREEN
vacuuming,vacuuming,0.957,1,0.957,GREEN
vacuuming,vacuuming,0.59,1,0.59,YELLOW
vacuuming,vacuuming,0.409,1,0.409,RED
vacuuming,vacuuming,0.628,1,0.628,YELLOW
vacuuming,vacuuming,0.995,1,0.995,GREEN
vacuuming,vacuuming,0.973,1,0.973,GREEN
vacuuming,vacuuming,0.982,1,0.982,GREEN
vacuuming,vacuuming,0.973,1,0.973,GREEN
vacuuming,vacuuming,0.967,1,0.967,GREEN
vacuuming,vacuuming,0.927,1,0.927,GREEN
vacuuming,vacuuming,0.53,1,0.53,YELLOW
vacuuming,vacuuming,0.368,1,0.368,RED
vacuuming,vacuuming,0.478,1,0.478,YELLOW
vacuuming,vacuuming,0.455,1,0.455,YELLOW
vacuuming,vacuuming,0.604,1,0.604,YELLOW
vacuuming,vacuuming,0.444,1,0.444,RED
vacuuming,vacuuming,0.521,1,0.521,YELLOW
vacuuming,vacuuming,0.786,1,0.786,GREEN
vacuuming,vacuuming,0.922,1,0.922,GREEN
vacuuming,vacuuming,0.941,1,0.941,GREEN
vacuuming,vacuuming,0.657,1,0.657,YELLOW
vacuuming,vacuuming,0.543,1,0.543,YELLOW
vacuuming,vacuuming,0.527,1,0.527,YELLOW
vacuuming,vacuuming,0.295,1,0.295,RED
vacuuming,vacuuming,0.374,1,0.374,RED
vacuuming,vacuuming,0.406,1,0.406,RED
vacuuming,vacuuming,0.329,1,0.329,RED
vacuuming,vacuuming,0.309,1,0.309,RED
vacuuming,vacuuming,0.42,1,0.42,RED
vacuuming,vacuuming,0.579,1,0.579,YELLOW
vacuuming,vacuuming,0.803,1,0.803,GREEN
vacuuming,vacuuming,0.86,1,0.86,GREEN
vacuuming,vacuuming,0.848,1,0.848,GREEN
vacuuming,vacuuming,0.868,1,0.868,GREEN
vacuuming,vacuuming,0.901,1,0.901,GREEN
vacuuming,vacuuming,0.964,1,0.964,GREEN
vacuuming,vacuuming,0.99,1,0.99,GREEN
vacuuming,vacuuming,0.997,1,0.997,GREEN
vacuuming,vacuuming,0.996,1,0.996,GREEN
vacuuming,vacuuming,0.994,1,0.994,GREEN
vacuuming,vacuuming,0.992,1,0.992,GREEN
vacuuming,vacuuming,0.995,1,0.995,GREEN
vacuuming,vacuuming,0.997,1,0.997,GREEN
vacuuming,vacuuming,0.981,1,0.981,GREEN
vacuuming,vacuuming,0.996,1,0.996,GREEN
vacuuming,vacuuming,0.93,1,0.93,GREEN
vacuuming,vacuuming,0.821,1,0.821,GREEN
vacuuming,vacuuming,0.814,1,0.814,GREEN
vacuuming,vacuuming,0.848,1,0.848,GREEN
vacuuming,vacuuming,0.866,1,0.866,GREEN
vacuuming,vacuuming,0.866,1,0.866,GREEN
vacuuming,vacuuming,0.909,1,0.909,GREEN
vacuuming,vacuuming,0.732,1,0.732,YELLOW
vacuuming,vacuuming,0.753,1,0.753,GREEN
vacuuming,vacuuming,0.684,1,0.684,YELLOW
vacuuming,vacuuming,0.644,1,0.644,YELLOW
vacuuming,vacuuming,0.628,1,0.628,YELLOW
vacuuming,vacuuming,0.795,1,0.795,GREEN
vacuuming,vacuuming,0.696,1,0.696,YELLOW
vacuuming,vacuuming,0.697,1,0.697,YELLOW
vacuuming,vacuuming,0.989,1,0.989,GREEN
vacuuming,vacuuming,0.994,1,0.994,GREEN
vacuuming,vacuuming,0.948,1,0.948,GREEN
vacuuming,vacuuming,0.858,1,0.858,GREEN
vacuuming,vacuuming,0.863,1,0.863,GREEN
vacuuming,vacuuming,0.71,1,0.71,YELLOW
vacuuming,vacuuming,0.618,1,0.618,YELLOW
vacuuming,vacuuming,0.556,1,0.556,YELLOW
vacuuming,vacuuming,0.659,1,0.659,YELLOW
vacuuming,vacuuming,0.794,1,0.794,GREEN
vacuuming,vacuuming,0.624,1,0.624,YELLOW
vacuuming,vacuuming,0.791,1,0.791,GREEN
vacuuming,vacuuming,0.684,1,0.684,YELLOW
vacuuming,vacuuming,0.282,1,0.282,RED
vacuuming,vacuuming,0.397,1,0.397,RED
vacuuming,vacuuming,0.334,1,0.334,RED
vacuuming,vacuuming,0.319,1,0.319,RED
vacuuming,vacuuming,0.48,1,0.48,YELLOW
vacuuming,vacuuming,0.292,1,0.292,RED
vacuuming,vacuuming,0.382,1,0.382,RED
vacuuming,vacuuming,0.74,1,0.74,YELLOW
vacuuming,vacuuming,0.871,1,0.871,GREEN
vacuuming,vacuuming,0.915,1,0.915,GREEN
vacuuming,vacuuming,0.746,1,0.746,YELLOW
vacuuming,vacuuming,0.585,1,0.585,YELLOW
vacuuming,vacuuming,0.572,1,0.572,YELLOW
vacuuming,vacuuming,0.733,1,0.733,YELLOW
vacuuming,vacuuming,0.764,1,0.764,GREEN
vacuuming,vacuuming,0.79,1,0.79,GREEN
vacuuming,vacuuming,0.966,1,0.966,GREEN
vacuuming,vacuuming,0.571,1,0.571,YELLOW
vacuuming,vacuuming,0.52,1,0.52,YELLOW
vacuuming,vacuuming,0.506,1,0.506,YELLOW
vacuuming,vacuuming,0.484,1,0.484,YELLOW
vacuuming,vacuuming,0.837,1,0.837,GREEN
vacuuming,vacuuming,0.712,1,0.712,YELLOW
vacuuming,vacuuming,0.853,1,0.853,GREEN
vacuuming,vacuuming,0.809,1,0.809,GREEN
vacuuming,vacuuming,0.793,1,0.793,GREEN
vacuuming,vacuuming,0.642,1,0.642,YELLOW
vacuuming,vacuuming,0.49,1,0.49,YELLOW
vacuuming,vacuuming,0.583,1,0.583,YELLOW
vacuuming,vacuuming,0.502,1,0.502,YELLOW
vacuuming,vacuuming,0.629,1,0.629,YELLOW
vacuuming,vacuuming,0.932,1,0.932,GREEN
vacuuming,vacuuming,0.97,1,0.97,GREEN
vacuuming,vacuuming,0.962,1,0.962,GREEN
vacuuming,vacuuming,0.956,1,0.956,GREEN
vacuuming,vacuuming,0.934,1,0.934,GREEN
vacuuming,vacuuming,0.94,1,0.94,GREEN
vacuuming,vacuuming,0.94,1,0.94,GREEN
vacuuming,vacuuming,0.682,1,0.682,YELLOW
vacuuming,vacuuming,0.684,1,0.684,YELLOW
vacuuming,vacuuming,0.747,1,0.747,YELLOW
vacuuming,vacuuming,0.305,1,0.305,RED
vacuuming,vacuuming,0.434,1,0.434,RED
vacuuming,vacuuming,0.522,1,0.522,YELLOW
vacuuming,vacuuming,0.857,1,0.857,GREEN
vacuuming,vacuuming,0.929,1,0.929,GREEN
vacuuming,vacuuming,0.919,1,0.919,GREEN
vacuuming,vacuuming,0.933,1,0.933,GREEN
vacuuming,vacuuming,0.934,1,0.934,GREEN
vacuuming,vacuuming,0.954,1,0.954,GREEN
vacuuming,vacuuming,0.903,1,0.903,GREEN
vacuuming,vacuuming,0.897,1,0.897,GREEN
vacuuming,vacuuming,0.854,1,0.854,GREEN
vacuuming,vacuuming,0.873,1,0.873,GREEN
vacuuming,vacuuming,0.801,1,0.801,GREEN
vacuuming,vacuuming,0.802,1,0.802,GREEN
vacuuming,vacuuming,0.515,1,0.515,YELLOW
vacuuming,vacuuming,0.607,1,0.607,YELLOW
vacuuming,vacuuming,0.787,1,0.787,GREEN
vacuuming,vacuuming,0.407,1,0.407,RED
vacuuming,vacuuming,0.363,1,0.363,RED
vacuuming,vacuuming,0.361,1,0.361,RED
vacuuming,vacuuming,0.525,1,0.525,YELLOW
vacuuming,vacuuming,0.541,1,0.541,YELLOW
vacuuming,vacuuming,0.311,1,0.311,RED
vacuuming,vacuuming,0.657,1,0.657,YELLOW
vacuuming,vacuuming,0.704,1,0.704,YELLOW
vacuuming,vacuuming,0.625,1,0.625,YELLOW
vacuuming,vacuuming,0.439,1,0.439,RED
vacuuming,vacuuming,0.648,1,0.648,YELLOW
vacuuming,vacuuming,0.53,1,0.53,YELLOW
vacuuming,vacuuming,0.493,1,0.493,YELLOW
vacuuming,vacuuming,0.825,1,0.825,GREEN
vacuuming,vacuuming,0.959,1,0.959,GREEN
vacuuming,vacuuming,0.974,1,0.974,GREEN
vacuuming,vacuuming,0.965,1,0.965,GREEN
vacuuming,vacuuming,0.963,1,0.963,GREEN
vacuuming,vacuuming,0.953,1,0.953,GREEN
vacuuming,vacuuming,0.847,1,0.847,GREEN
vacuuming,vacuuming,0.884,1,0.884,GREEN
vacuuming,vacuuming,0.486,1,0.486,YELLOW
vacuuming,vacuuming,0.434,1,0.434,RED
vacuuming,vacuuming,0.93,1,0.93,GREEN
vacuuming,vacuuming,0.844,1,0.844,GREEN
vacuuming,vacuuming,0.872,1,0.872,GREEN
vacuuming,vacuuming,0.939,1,0.939,GREEN
vacuuming,vacuuming,0.824,1,0.824,GREEN
vacuuming,vacuuming,0.899,1,0.899,GREEN
vacuuming,vacuuming,0.889,1,0.889,GREEN
vacuuming,vacuuming,0.874,1,0.874,GREEN
vacuuming,vacuuming,0.959,1,0.959,GREEN
vacuuming,vacuuming,0.967,1,0.967,GREEN
vacuuming,vacuuming,0.93,1,0.93,GREEN
vacuuming,vacuuming,0.932,1,0.932,GREEN
vacuuming,vacuuming,0.914,1,0.914,GREEN
vacuuming,vacuuming,0.911,1,0.911,GREEN
vacuuming,vacuuming,0.926,1,0.926,GREEN
vacuuming,vacuuming,0.968,1,0.968,GREEN
vacuuming,vacuuming,0.976,1,0.976,GREEN
vacuuming,vacuuming,0.987,1,0.987,GREEN
vacuuming,vacuuming,0.67,1,0.67,YELLOW
vacuuming,vacuuming,0.324,1,0.324,RED
vacuuming,vacuuming,0.215,1,0.215,RED
vacuuming,vacuuming,0.588,1,0.588,YELLOW
vacuuming,vacuuming,0.814,1,0.814,GREEN
vacuuming,vacuuming,0.882,1,0.882,GREEN
vacuuming,vacuuming,0.982,1,0.982,GREEN
vacuuming,vacuuming,0.994,1,0.994,GREEN
vacuuming,vacuuming,0.952,1,0.952,GREEN
vacuuming,vacuuming,0.873,1,0.873,GREEN
vacuuming,vacuuming,0.889,1,0.889,GREEN
vacuuming,vacuuming,0.827,1,0.827,GREEN
vacuuming,vacuuming,0.94,1,0.94,GREEN
vacuuming,vacuuming,0.985,1,0.985,GREEN
vacuuming,vacuuming,0.908,1,0.908,GREEN
vacuuming,vacuuming,0.824,1,0.824,GREEN
vacuuming,vacuuming,0.897,1,0.897,GREEN
vacuuming,vacuuming,0.921,1,0.921,GREEN
vacuuming,vacuuming,0.974,1,0.974,GREEN
vacuuming,vacuuming,0.973,1,0.973,GREEN
vacuuming,vacuuming,0.981,1,0.981,GREEN
vacuuming,vacuuming,0.963,1,0.963,GREEN
vacuuming,vacuuming,0.99,1,0.99,GREEN
vacuuming,vacuuming,0.984,1,0.984,GREEN
vacuuming,vacuuming,0.982,1,0.982,GREEN
vacuuming,vacuuming,0.958,1,0.958,GREEN
vacuuming,vacuuming,0.967,1,0.967,GREEN
vacuuming,vacuuming,0.983,1,0.983,GREEN
vacuuming,vacuuming,0.949,1,0.949,GREEN
vacuuming,vacuuming,0.903,1,0.903,GREEN
vacuuming,vacuuming,0.944,1,0.944,GREEN
vacuuming,vacuuming,0.723,1,0.723,YELLOW
vacuuming,vacuuming,0.815,1,0.815,GREEN
vacuuming,vacuuming,0.814,1,0.814,GREEN
vacuuming,vacuuming,0.809,1,0.809,GREEN
vacuuming,vacuuming,0.868,1,0.868,GREEN
vacuuming,vacuuming,0.869,1,0.869,GREEN
vacuuming,vacuuming,0.918,1,0.918,GREEN
vacuuming,vacuuming,0.886,1,0.886,GREEN
vacuuming,vacuuming,0.786,1,0.786,GREEN
vacuuming,vacuuming,0.908,1,0.908,GREEN
vacuuming,vacuuming,0.93,1,0.93,GREEN
vacuuming,vacuuming,0.836,1,0.836,GREEN
vacuuming,vacuuming,0.824,1,0.824,GREEN
vacuuming,vacuuming,0.687,1,0.687,YELLOW
vacuuming,vacuuming,0.512,1,0.512,YELLOW
vacuuming,vacuuming,0.439,1,0.439,RED
vacuuming,vacuuming,0.701,1,0.701,YELLOW
vacuuming,vacuuming,0.661,1,0.661,YELLOW
vacuuming,vacuuming,0.477,1,0.477,YELLOW
vacuuming,vacuuming,0.694,1,0.694,YELLOW
vacuuming,vacuuming,0.563,1,0.563,YELLOW
vacuuming,vacuuming,0.627,1,0.627,YELLOW
vacuuming,vacuuming,0.423,1,0.423,RED
vacuuming,vacuuming,0.608,1,0.608,YELLOW
vacuuming,vacuuming,0.625,1,0.625,YELLOW
vacuuming,vacuuming,0.294,1,0.294,RED
vacuuming,vacuuming,0.296,1,0.296,RED
vacuuming,vacuuming,0.281,1,0.281,RED
vacuuming,vacuuming,0.375,1,0.375,RED
vacuuming,vacuuming,0.622,1,0.622,YELLOW
vacuuming,vacuuming,0.803,1,0.803,GREEN
vacuuming,vacuuming,0.846,1,0.846,GREEN
vacuuming,vacuuming,0.897,1,0.897,GREEN
vacuuming,vacuuming,0.897,1,0.897,GREEN
