subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light,window_id
105,0.9347,running,running,1,GREEN,105_8449
105,0.9486,running,running,1,GREEN,105_8450
105,0.9619,running,running,1,GREEN,105_8451
105,0.9932,running,running,1,GREEN,105_8452
105,0.9571,running,running,1,GREEN,105_8453
105,0.9459,running,running,1,GREEN,105_8454
105,0.8085,running,running,1,GREEN,105_8455
105,0.7141,running,running,1,YELLOW,105_8456
105,0.8906,running,running,1,GREEN,105_8457
105,0.6705,running,running,1,YELLOW,105_8458
105,0.6153,running,running,1,YELLOW,105_8459
105,0.7399,running,running,1,YELLOW,105_8460
105,0.7787,running,running,1,GREEN,105_8461
105,0.7441,running,running,1,YELLOW,105_8462
105,0.9085,running,running,1,GREEN,105_8463
105,0.8677,running,running,1,GREEN,105_8464
105,0.747,running,running,1,YELLOW,105_8465
105,0.8406,running,running,1,GREEN,105_8466
105,0.917,running,running,1,GREEN,105_8467
105,0.9595,running,running,1,GREEN,105_8468
105,0.9548,running,running,1,GREEN,105_8469
105,0.9303,running,running,1,GREEN,105_8470
105,0.7449,running,running,1,YELLOW,105_8471
105,0.9212,running,running,1,GREEN,105_8472
105,0.9463,running,running,1,GREEN,105_8473
105,0.9643,running,running,1,GREEN,105_8474
105,0.9438,running,running,1,GREEN,105_8475
105,0.9406,running,running,1,GREEN,105_8476
105,0.8919,running,running,1,GREEN,105_8477
105,0.789,running,running,1,GREEN,105_8478
105,0.8412,running,running,1,GREEN,105_8479
105,0.8605,running,running,1,GREEN,105_8480
105,0.8051,running,running,1,GREEN,105_8481
105,0.9439,running,running,1,GREEN,105_8482
105,0.9391,running,running,1,GREEN,105_8483
105,0.9232,running,running,1,GREEN,105_8484
105,0.9453,running,running,1,GREEN,105_8485
105,0.9205,running,running,1,GREEN,105_8486
105,0.9739,running,running,1,GREEN,105_8487
105,0.9066,running,running,1,GREEN,105_8488
105,0.9159,running,running,1,GREEN,105_8489
105,0.9589,running,running,1,GREEN,105_8490
105,0.9486,running,running,1,GREEN,105_8491
105,0.9678,running,running,1,GREEN,105_8492
105,0.9549,running,running,1,GREEN,105_8493
105,0.9469,running,running,1,GREEN,105_8494
105,0.9536,running,running,1,GREEN,105_8495
105,0.9555,running,running,1,GREEN,105_8496
105,0.9752,running,running,1,GREEN,105_8497
105,0.9564,running,running,1,GREEN,105_8498
105,0.9773,running,running,1,GREEN,105_8499
105,0.9966,running,running,1,GREEN,105_8500
105,0.9808,running,running,1,GREEN,105_8501
105,0.9725,running,running,1,GREEN,105_8502
105,0.9341,running,running,1,GREEN,105_8503
105,0.9459,running,running,1,GREEN,105_8504
105,0.9413,running,running,1,GREEN,105_8505
105,0.9235,running,running,1,GREEN,105_8506
105,0.948,running,running,1,GREEN,105_8507
105,0.9412,running,running,1,GREEN,105_8508
105,0.8935,running,running,1,GREEN,105_8509
105,0.958,running,running,1,GREEN,105_8510
105,0.9703,running,running,1,GREEN,105_8511
105,0.9419,running,running,1,GREEN,105_8512
105,0.9177,running,running,1,GREEN,105_8513
105,0.9296,running,running,1,GREEN,105_8514
105,0.9286,running,running,1,GREEN,105_8515
105,0.89,running,running,1,GREEN,105_8516
105,0.8459,running,running,1,GREEN,105_8517
105,0.9323,running,running,1,GREEN,105_8518
105,0.9416,running,running,1,GREEN,105_8519
105,0.9771,running,running,1,GREEN,105_8520
105,0.9885,running,running,1,GREEN,105_8521
105,0.9717,running,running,1,GREEN,105_8522
105,0.974,running,running,1,GREEN,105_8523
105,0.9788,running,running,1,GREEN,105_8524
105,0.9612,running,running,1,GREEN,105_8525
105,0.9674,running,running,1,GREEN,105_8526
105,0.9302,running,running,1,GREEN,105_8527
105,0.9579,running,running,1,GREEN,105_8528
105,0.9696,running,running,1,GREEN,105_8529
105,0.9877,running,running,1,GREEN,105_8530
105,0.9827,running,running,1,GREEN,105_8531
105,0.9871,running,running,1,GREEN,105_8532
105,0.9582,running,running,1,GREEN,105_8533
105,0.9237,running,running,1,GREEN,105_8534
105,0.9674,running,running,1,GREEN,105_8535
105,0.9569,running,running,1,GREEN,105_8536
105,0.7884,running,running,1,GREEN,105_8537
105,0.9477,running,running,1,GREEN,105_8538
105,0.9549,running,running,1,GREEN,105_8539
105,0.9709,running,running,1,GREEN,105_8540
105,0.9788,running,running,1,GREEN,105_8541
105,0.9216,running,running,1,GREEN,105_8542
105,0.979,running,running,1,GREEN,105_8543
105,0.9808,running,running,1,GREEN,105_8544
105,0.9844,running,running,1,GREEN,105_8545
105,0.9731,running,running,1,GREEN,105_8546
105,0.9813,running,running,1,GREEN,105_8547
105,0.9676,running,running,1,GREEN,105_8548
105,0.8436,running,running,1,GREEN,105_8549
105,0.9715,running,running,1,GREEN,105_8550
105,0.9691,running,running,1,GREEN,105_8551
105,0.8875,running,running,1,GREEN,105_8552
105,0.84,running,running,1,GREEN,105_8553
105,0.956,running,running,1,GREEN,105_8554
105,0.8559,running,running,1,GREEN,105_8555
105,0.6894,running,running,1,YELLOW,105_8556
105,0.896,running,running,1,GREEN,105_8557
105,0.8776,running,running,1,GREEN,105_8558
105,0.8751,running,running,1,GREEN,105_8559
105,0.9671,running,running,1,GREEN,105_8560
105,0.9726,running,running,1,GREEN,105_8561
105,0.9194,running,running,1,GREEN,105_8562
105,0.9511,running,running,1,GREEN,105_8563
105,0.9465,running,running,1,GREEN,105_8564
105,0.962,running,running,1,GREEN,105_8565
105,0.9926,running,running,1,GREEN,105_8566
105,0.9856,running,running,1,GREEN,105_8567
105,0.9696,running,running,1,GREEN,105_8568
105,0.8981,running,running,1,GREEN,105_8569
105,0.9362,running,running,1,GREEN,105_8570
105,0.956,running,running,1,GREEN,105_8571
105,0.9783,running,running,1,GREEN,105_8572
105,0.9605,running,running,1,GREEN,105_8573
105,0.9389,running,running,1,GREEN,105_8574
105,0.9343,running,running,1,GREEN,105_8575
105,0.9471,running,running,1,GREEN,105_8576
105,0.9545,running,running,1,GREEN,105_8577
105,0.9431,running,running,1,GREEN,105_8578
105,0.9543,running,running,1,GREEN,105_8579
105,0.9048,running,running,1,GREEN,105_8580
105,0.9333,running,running,1,GREEN,105_8581
105,0.967,running,running,1,GREEN,105_8582
105,0.939,running,running,1,GREEN,105_8583
105,0.9642,running,running,1,GREEN,105_8584
105,0.9513,running,running,1,GREEN,105_8585
105,0.9585,running,running,1,GREEN,105_8586
105,0.9726,running,running,1,GREEN,105_8587
105,0.9584,running,running,1,GREEN,105_8588
105,0.9522,running,running,1,GREEN,105_8589
105,0.9636,running,running,1,GREEN,105_8590
105,0.9581,running,running,1,GREEN,105_8591
105,0.9533,running,running,1,GREEN,105_8592
105,0.9745,running,running,1,GREEN,105_8593
105,0.9687,running,running,1,GREEN,105_8594
105,0.9627,running,running,1,GREEN,105_8595
105,0.9619,running,running,1,GREEN,105_8596
105,0.9658,running,running,1,GREEN,105_8597
105,0.9528,running,running,1,GREEN,105_8598
105,0.9814,running,running,1,GREEN,105_8599
105,0.977,running,running,1,GREEN,105_8600
105,0.9704,running,running,1,GREEN,105_8601
105,0.9311,running,running,1,GREEN,105_8602
105,0.9525,running,running,1,GREEN,105_8603
105,0.9612,running,running,1,GREEN,105_8604
105,0.986,running,running,1,GREEN,105_8605
105,0.9821,running,running,1,GREEN,105_8606
105,0.9859,running,running,1,GREEN,105_8607
105,0.8087,running,running,1,GREEN,105_8608
105,0.8894,running,running,1,GREEN,105_8609
105,0.9886,running,running,1,GREEN,105_8610
105,0.943,running,running,1,GREEN,105_8611
105,0.9778,running,running,1,GREEN,105_8612
105,0.9617,running,running,1,GREEN,105_8613
105,0.9984,running,running,1,GREEN,105_8614
105,0.9902,running,running,1,GREEN,105_8615
105,0.778,running,running,1,GREEN,105_8616
105,0.7467,running,running,1,YELLOW,105_8617
105,0.6893,running,running,1,YELLOW,105_8618
105,0.869,running,running,1,GREEN,105_8619
105,0.7836,running,running,1,GREEN,105_8620
105,0.7103,running,running,1,YELLOW,105_8621
105,0.7698,running,running,1,GREEN,105_8622
105,0.7599,running,running,1,GREEN,105_8623
105,0.6558,stairs_down,running,0,YELLOW,105_8624
105,0.6989,stairs_down,running,0,YELLOW,105_8625
105,0.9041,running,running,1,GREEN,105_8626
105,0.9768,running,running,1,GREEN,105_8627
105,0.9596,running,running,1,GREEN,105_8628
105,0.9866,running,running,1,GREEN,105_8629
105,0.9865,running,running,1,GREEN,105_8630
105,0.9977,running,running,1,GREEN,105_8631
105,0.9999,running,running,1,GREEN,105_8632
105,0.9914,running,running,1,GREEN,105_8633
105,0.98,running,running,1,GREEN,105_8634
105,0.9966,running,running,1,GREEN,105_8635
105,0.9981,running,running,1,GREEN,105_8636
105,0.9737,running,running,1,GREEN,105_8637
105,0.9922,running,running,1,GREEN,105_8638
105,0.9918,running,running,1,GREEN,105_8639
105,0.9939,running,running,1,GREEN,105_8640
105,0.9926,running,running,1,GREEN,105_8641
105,0.9832,running,running,1,GREEN,105_8642
105,0.9939,running,running,1,GREEN,105_8643
105,0.9899,running,running,1,GREEN,105_8644
105,0.9916,running,running,1,GREEN,105_8645
105,0.9885,running,running,1,GREEN,105_8646
105,0.9945,running,running,1,GREEN,105_8647
105,0.9889,running,running,1,GREEN,105_8648
105,0.9856,running,running,1,GREEN,105_8649
105,0.9864,running,running,1,GREEN,105_8650
105,0.9712,running,running,1,GREEN,105_8651
105,0.9718,running,running,1,GREEN,105_8652
105,0.9716,running,running,1,GREEN,105_8653
105,0.9143,running,running,1,GREEN,105_8654
105,0.5905,stairs_down,running,0,YELLOW,105_8655
105,0.5101,walking,running,0,YELLOW,105_8656
105,0.4458,walking,running,0,RED,105_8657
105,0.3672,vacuuming,running,0,RED,105_8658
105,0.6677,vacuuming,running,0,YELLOW,105_8659
105,0.4457,vacuuming,running,0,RED,105_8660
105,0.4038,vacuuming,running,0,RED,105_8661
105,0.457,vacuuming,running,0,YELLOW,105_8662
105,0.2906,sitting,running,0,RED,105_8663
105,0.247,sitting,running,0,RED,105_8664
105,0.269,sitting,running,0,RED,105_8665
105,0.2037,vacuuming,running,0,RED,105_8666
105,0.215,ironing,running,0,RED,105_8667
105,0.3338,sitting,running,0,RED,105_8668
105,0.2801,sitting,running,0,RED,105_8669
105,0.2921,sitting,running,0,RED,105_8670
105,0.2353,vacuuming,running,0,RED,105_8671
105,0.1424,stairs_down,running,0,RED,105_8672
106,0.3147,standing,lying,0,RED,106_8673
106,0.445,standing,lying,0,RED,106_8674
106,0.3615,standing,lying,0,RED,106_8675
106,0.3765,standing,lying,0,RED,106_8676
106,0.3072,standing,lying,0,RED,106_8677
106,0.258,standing,lying,0,RED,106_8678
106,0.2629,stairs_down,lying,0,RED,106_8679
106,0.3939,standing,lying,0,RED,106_8680
106,0.3548,stairs_down,lying,0,RED,106_8681
106,0.3078,stairs_down,lying,0,RED,106_8682
106,0.4652,lying,lying,1,YELLOW,106_8683
106,0.5537,vacuuming,lying,0,YELLOW,106_8684
106,0.6818,vacuuming,lying,0,YELLOW,106_8685
106,0.5151,vacuuming,lying,0,YELLOW,106_8686
106,0.481,lying,lying,1,YELLOW,106_8687
106,0.6775,lying,lying,1,YELLOW,106_8688
106,0.6521,lying,lying,1,YELLOW,106_8689
106,0.7445,lying,lying,1,YELLOW,106_8690
106,0.7757,lying,lying,1,GREEN,106_8691
106,0.7771,lying,lying,1,GREEN,106_8692
106,0.8381,lying,lying,1,GREEN,106_8693
106,0.9859,lying,lying,1,GREEN,106_8694
106,0.9863,lying,lying,1,GREEN,106_8695
106,0.9812,lying,lying,1,GREEN,106_8696
106,0.9921,lying,lying,1,GREEN,106_8697
106,0.9896,lying,lying,1,GREEN,106_8698
106,0.8764,lying,lying,1,GREEN,106_8699
106,0.8806,lying,lying,1,GREEN,106_8700
106,0.9847,lying,lying,1,GREEN,106_8701
106,0.9918,lying,lying,1,GREEN,106_8702
106,0.9891,lying,lying,1,GREEN,106_8703
106,0.9256,lying,lying,1,GREEN,106_8704
106,0.9399,lying,lying,1,GREEN,106_8705
106,0.9948,lying,lying,1,GREEN,106_8706
106,0.9963,lying,lying,1,GREEN,106_8707
106,0.9958,lying,lying,1,GREEN,106_8708
106,0.9915,lying,lying,1,GREEN,106_8709
106,0.9923,lying,lying,1,GREEN,106_8710
106,1.0,lying,lying,1,GREEN,106_8711
106,0.998,lying,lying,1,GREEN,106_8712
106,0.998,lying,lying,1,GREEN,106_8713
106,0.9992,lying,lying,1,GREEN,106_8714
106,0.9985,lying,lying,1,GREEN,106_8715
106,1.0,lying,lying,1,GREEN,106_8716
106,0.9955,lying,lying,1,GREEN,106_8717
106,0.9975,lying,lying,1,GREEN,106_8718
106,0.9973,lying,lying,1,GREEN,106_8719
106,0.9933,lying,lying,1,GREEN,106_8720
106,0.9933,lying,lying,1,GREEN,106_8721
106,0.994,lying,lying,1,GREEN,106_8722
106,1.0,lying,lying,1,GREEN,106_8723
106,1.0,lying,lying,1,GREEN,106_8724
106,1.0,lying,lying,1,GREEN,106_8725
106,1.0,lying,lying,1,GREEN,106_8726
106,1.0,lying,lying,1,GREEN,106_8727
106,0.997,lying,lying,1,GREEN,106_8728
106,0.9985,lying,lying,1,GREEN,106_8729
106,0.9955,lying,lying,1,GREEN,106_8730
106,0.997,lying,lying,1,GREEN,106_8731
106,0.994,lying,lying,1,GREEN,106_8732
106,0.9955,lying,lying,1,GREEN,106_8733
106,0.9985,lying,lying,1,GREEN,106_8734
106,0.9985,lying,lying,1,GREEN,106_8735
106,0.9985,lying,lying,1,GREEN,106_8736
106,0.9985,lying,lying,1,GREEN,106_8737
106,1.0,lying,lying,1,GREEN,106_8738
106,0.9985,lying,lying,1,GREEN,106_8739
106,0.9985,lying,lying,1,GREEN,106_8740
106,1.0,lying,lying,1,GREEN,106_8741
106,0.997,lying,lying,1,GREEN,106_8742
106,0.9985,lying,lying,1,GREEN,106_8743
106,0.9985,lying,lying,1,GREEN,106_8744
106,0.997,lying,lying,1,GREEN,106_8745
106,0.997,lying,lying,1,GREEN,106_8746
106,0.9985,lying,lying,1,GREEN,106_8747
106,0.9985,lying,lying,1,GREEN,106_8748
106,0.9985,lying,lying,1,GREEN,106_8749
106,0.9985,lying,lying,1,GREEN,106_8750
106,0.9985,lying,lying,1,GREEN,106_8751
106,0.9926,lying,lying,1,GREEN,106_8752
106,0.997,lying,lying,1,GREEN,106_8753
106,0.9985,lying,lying,1,GREEN,106_8754
106,0.9985,lying,lying,1,GREEN,106_8755
106,0.9985,lying,lying,1,GREEN,106_8756
106,1.0,lying,lying,1,GREEN,106_8757
106,1.0,lying,lying,1,GREEN,106_8758
106,0.997,lying,lying,1,GREEN,106_8759
106,0.997,lying,lying,1,GREEN,106_8760
106,0.994,lying,lying,1,GREEN,106_8761
106,0.997,lying,lying,1,GREEN,106_8762
106,0.9985,lying,lying,1,GREEN,106_8763
106,1.0,lying,lying,1,GREEN,106_8764
106,1.0,lying,lying,1,GREEN,106_8765
106,0.9985,lying,lying,1,GREEN,106_8766
106,0.9985,lying,lying,1,GREEN,106_8767
106,1.0,lying,lying,1,GREEN,106_8768
106,0.9985,lying,lying,1,GREEN,106_8769
106,0.9985,lying,lying,1,GREEN,106_8770
106,0.9985,lying,lying,1,GREEN,106_8771
106,1.0,lying,lying,1,GREEN,106_8772
106,1.0,lying,lying,1,GREEN,106_8773
106,0.9985,lying,lying,1,GREEN,106_8774
106,0.997,lying,lying,1,GREEN,106_8775
106,0.997,lying,lying,1,GREEN,106_8776
106,0.9985,lying,lying,1,GREEN,106_8777
106,0.9985,lying,lying,1,GREEN,106_8778
106,0.9985,lying,lying,1,GREEN,106_8779
106,0.9985,lying,lying,1,GREEN,106_8780
106,0.9985,lying,lying,1,GREEN,106_8781
106,0.9985,lying,lying,1,GREEN,106_8782
106,0.9985,lying,lying,1,GREEN,106_8783
106,0.997,lying,lying,1,GREEN,106_8784
106,0.997,lying,lying,1,GREEN,106_8785
106,0.9985,lying,lying,1,GREEN,106_8786
106,0.9985,lying,lying,1,GREEN,106_8787
106,0.994,lying,lying,1,GREEN,106_8788
106,0.997,lying,lying,1,GREEN,106_8789
106,0.9985,lying,lying,1,GREEN,106_8790
106,0.9985,lying,lying,1,GREEN,106_8791
106,0.997,lying,lying,1,GREEN,106_8792
106,0.997,lying,lying,1,GREEN,106_8793
106,0.997,lying,lying,1,GREEN,106_8794
106,0.997,lying,lying,1,GREEN,106_8795
106,0.9985,lying,lying,1,GREEN,106_8796
106,0.9985,lying,lying,1,GREEN,106_8797
106,0.994,lying,lying,1,GREEN,106_8798
106,0.9985,lying,lying,1,GREEN,106_8799
106,0.999,lying,lying,1,GREEN,106_8800
106,0.9926,lying,lying,1,GREEN,106_8801
106,0.9955,lying,lying,1,GREEN,106_8802
106,0.9955,lying,lying,1,GREEN,106_8803
106,0.997,lying,lying,1,GREEN,106_8804
106,0.997,lying,lying,1,GREEN,106_8805
106,0.9985,lying,lying,1,GREEN,106_8806
106,0.997,lying,lying,1,GREEN,106_8807
106,0.997,lying,lying,1,GREEN,106_8808
106,0.997,lying,lying,1,GREEN,106_8809
106,0.997,lying,lying,1,GREEN,106_8810
106,0.997,lying,lying,1,GREEN,106_8811
106,0.997,lying,lying,1,GREEN,106_8812
106,0.997,lying,lying,1,GREEN,106_8813
106,0.997,lying,lying,1,GREEN,106_8814
106,0.9985,lying,lying,1,GREEN,106_8815
106,0.9985,lying,lying,1,GREEN,106_8816
106,0.997,lying,lying,1,GREEN,106_8817
106,0.997,lying,lying,1,GREEN,106_8818
106,0.9926,lying,lying,1,GREEN,106_8819
106,0.997,lying,lying,1,GREEN,106_8820
106,0.997,lying,lying,1,GREEN,106_8821
106,0.997,lying,lying,1,GREEN,106_8822
106,0.997,lying,lying,1,GREEN,106_8823
106,0.997,lying,lying,1,GREEN,106_8824
106,0.997,lying,lying,1,GREEN,106_8825
106,0.997,lying,lying,1,GREEN,106_8826
106,0.997,lying,lying,1,GREEN,106_8827
106,0.997,lying,lying,1,GREEN,106_8828
106,0.997,lying,lying,1,GREEN,106_8829
106,0.997,lying,lying,1,GREEN,106_8830
106,0.997,lying,lying,1,GREEN,106_8831
106,0.997,lying,lying,1,GREEN,106_8832
106,0.997,lying,lying,1,GREEN,106_8833
106,0.997,lying,lying,1,GREEN,106_8834
106,0.9985,lying,lying,1,GREEN,106_8835
106,0.997,lying,lying,1,GREEN,106_8836
106,0.997,lying,lying,1,GREEN,106_8837
106,0.997,lying,lying,1,GREEN,106_8838
106,0.997,lying,lying,1,GREEN,106_8839
106,0.997,lying,lying,1,GREEN,106_8840
106,0.997,lying,lying,1,GREEN,106_8841
106,0.997,lying,lying,1,GREEN,106_8842
106,0.997,lying,lying,1,GREEN,106_8843
106,0.997,lying,lying,1,GREEN,106_8844
106,0.9985,lying,lying,1,GREEN,106_8845
106,0.997,lying,lying,1,GREEN,106_8846
106,0.997,lying,lying,1,GREEN,106_8847
106,0.997,lying,lying,1,GREEN,106_8848
106,0.997,lying,lying,1,GREEN,106_8849
106,0.997,lying,lying,1,GREEN,106_8850
106,0.997,lying,lying,1,GREEN,106_8851
106,0.997,lying,lying,1,GREEN,106_8852
106,0.997,lying,lying,1,GREEN,106_8853
106,0.997,lying,lying,1,GREEN,106_8854
106,0.997,lying,lying,1,GREEN,106_8855
106,0.997,lying,lying,1,GREEN,106_8856
106,0.997,lying,lying,1,GREEN,106_8857
106,0.9955,lying,lying,1,GREEN,106_8858
106,0.997,lying,lying,1,GREEN,106_8859
106,0.997,lying,lying,1,GREEN,106_8860
106,0.997,lying,lying,1,GREEN,106_8861
106,0.997,lying,lying,1,GREEN,106_8862
106,0.997,lying,lying,1,GREEN,106_8863
106,0.997,lying,lying,1,GREEN,106_8864
106,0.997,lying,lying,1,GREEN,106_8865
106,0.997,lying,lying,1,GREEN,106_8866
106,0.997,lying,lying,1,GREEN,106_8867
106,0.997,lying,lying,1,GREEN,106_8868
106,0.997,lying,lying,1,GREEN,106_8869
106,0.997,lying,lying,1,GREEN,106_8870
106,0.997,lying,lying,1,GREEN,106_8871
106,0.997,lying,lying,1,GREEN,106_8872
106,0.997,lying,lying,1,GREEN,106_8873
106,0.997,lying,lying,1,GREEN,106_8874
106,0.997,lying,lying,1,GREEN,106_8875
106,0.997,lying,lying,1,GREEN,106_8876
106,0.997,lying,lying,1,GREEN,106_8877
106,0.997,lying,lying,1,GREEN,106_8878
106,0.997,lying,lying,1,GREEN,106_8879
106,0.997,lying,lying,1,GREEN,106_8880
106,0.997,lying,lying,1,GREEN,106_8881
106,0.997,lying,lying,1,GREEN,106_8882
106,0.997,lying,lying,1,GREEN,106_8883
106,0.997,lying,lying,1,GREEN,106_8884
106,0.997,lying,lying,1,GREEN,106_8885
106,0.997,lying,lying,1,GREEN,106_8886
106,0.997,lying,lying,1,GREEN,106_8887
106,0.997,lying,lying,1,GREEN,106_8888
106,0.997,lying,lying,1,GREEN,106_8889
106,0.997,lying,lying,1,GREEN,106_8890
106,0.9985,lying,lying,1,GREEN,106_8891
106,0.9985,lying,lying,1,GREEN,106_8892
106,0.997,lying,lying,1,GREEN,106_8893
106,0.997,lying,lying,1,GREEN,106_8894
106,0.997,lying,lying,1,GREEN,106_8895
106,0.997,lying,lying,1,GREEN,106_8896
106,0.997,lying,lying,1,GREEN,106_8897
106,0.997,lying,lying,1,GREEN,106_8898
106,0.997,lying,lying,1,GREEN,106_8899
106,0.997,lying,lying,1,GREEN,106_8900
106,0.997,lying,lying,1,GREEN,106_8901
106,0.997,lying,lying,1,GREEN,106_8902
106,0.9985,lying,lying,1,GREEN,106_8903
106,0.9985,lying,lying,1,GREEN,106_8904
106,0.9941,lying,lying,1,GREEN,106_8905
106,0.997,lying,lying,1,GREEN,106_8906
106,0.9955,lying,lying,1,GREEN,106_8907
106,0.997,lying,lying,1,GREEN,106_8908
106,0.997,lying,lying,1,GREEN,106_8909
106,0.997,lying,lying,1,GREEN,106_8910
106,0.997,lying,lying,1,GREEN,106_8911
106,0.997,lying,lying,1,GREEN,106_8912
106,0.997,lying,lying,1,GREEN,106_8913
106,0.997,lying,lying,1,GREEN,106_8914
106,0.997,lying,lying,1,GREEN,106_8915
106,0.997,lying,lying,1,GREEN,106_8916
106,0.997,lying,lying,1,GREEN,106_8917
106,0.997,lying,lying,1,GREEN,106_8918
106,0.997,lying,lying,1,GREEN,106_8919
106,0.997,lying,lying,1,GREEN,106_8920
106,0.997,lying,lying,1,GREEN,106_8921
106,0.997,lying,lying,1,GREEN,106_8922
106,0.997,lying,lying,1,GREEN,106_8923
106,0.997,lying,lying,1,GREEN,106_8924
106,0.997,lying,lying,1,GREEN,106_8925
106,0.997,lying,lying,1,GREEN,106_8926
106,0.997,lying,lying,1,GREEN,106_8927
106,0.997,lying,lying,1,GREEN,106_8928
106,0.997,lying,lying,1,GREEN,106_8929
106,0.997,lying,lying,1,GREEN,106_8930
106,0.997,lying,lying,1,GREEN,106_8931
106,0.997,lying,lying,1,GREEN,106_8932
106,0.997,lying,lying,1,GREEN,106_8933
106,0.997,lying,lying,1,GREEN,106_8934
106,0.997,lying,lying,1,GREEN,106_8935
106,0.997,lying,lying,1,GREEN,106_8936
106,0.997,lying,lying,1,GREEN,106_8937
106,0.997,lying,lying,1,GREEN,106_8938
106,0.9985,lying,lying,1,GREEN,106_8939
106,0.997,lying,lying,1,GREEN,106_8940
106,0.997,lying,lying,1,GREEN,106_8941
106,0.997,lying,lying,1,GREEN,106_8942
106,0.997,lying,lying,1,GREEN,106_8943
106,0.997,lying,lying,1,GREEN,106_8944
106,0.997,lying,lying,1,GREEN,106_8945
