window_id,subject,confidence,predicted_activity,actual_activity,is_correct,traffic_light
102_959,102,0.3624,standing,standing,1,RED
102_960,102,0.2437,ironing,standing,0,RED
102_961,102,0.2286,standing,standing,1,RED
102_962,102,0.2168,stairs_up,standing,0,RED
102_963,102,0.3323,ironing,standing,0,RED
102_964,102,0.2996,stairs_up,standing,0,RED
102_965,102,0.3117,ironing,standing,0,RED
102_966,102,0.4897,vacuuming,standing,0,YELLOW
102_967,102,0.3591,vacuuming,standing,0,RED
102_968,102,0.2519,stairs_up,standing,0,RED
102_969,102,0.3283,stairs_up,standing,0,RED
102_970,102,0.3511,standing,standing,1,RED
102_971,102,0.3638,standing,standing,1,RED
102_972,102,0.3812,standing,standing,1,RED
102_973,102,0.3611,standing,standing,1,RED
102_974,102,0.3108,standing,standing,1,RED
102_975,102,0.363,standing,standing,1,RED
102_976,102,0.3773,standing,standing,1,RED
102_977,102,0.3533,standing,standing,1,RED
102_978,102,0.3721,standing,standing,1,RED
102_979,102,0.3704,standing,standing,1,RED
102_980,102,0.354,standing,standing,1,RED
102_981,102,0.3374,standing,standing,1,RED
102_982,102,0.362,standing,standing,1,RED
102_983,102,0.3527,standing,standing,1,RED
102_984,102,0.3432,standing,standing,1,RED
102_985,102,0.3396,standing,standing,1,RED
102_986,102,0.3623,standing,standing,1,RED
102_987,102,0.3014,stairs_up,standing,0,RED
102_988,102,0.3275,standing,standing,1,RED
102_989,102,0.3582,standing,standing,1,RED
102_990,102,0.3734,standing,standing,1,RED
102_991,102,0.3399,standing,standing,1,RED
102_992,102,0.3723,standing,standing,1,RED
102_993,102,0.3106,standing,standing,1,RED
102_994,102,0.2947,standing,standing,1,RED
102_995,102,0.3535,standing,standing,1,RED
102_996,102,0.3529,standing,standing,1,RED
102_997,102,0.3739,standing,standing,1,RED
102_998,102,0.3631,standing,standing,1,RED
102_999,102,0.2997,standing,standing,1,RED
102_1000,102,0.326,standing,standing,1,RED
102_1001,102,0.3403,standing,standing,1,RED
102_1002,102,0.2727,standing,standing,1,RED
102_1003,102,0.2555,stairs_up,standing,0,RED
102_1004,102,0.3043,stairs_up,standing,0,RED
102_1005,102,0.3496,standing,standing,1,RED
102_1006,102,0.3673,standing,standing,1,RED
102_1007,102,0.3394,standing,standing,1,RED
102_1008,102,0.3134,standing,standing,1,RED
102_1009,102,0.332,standing,standing,1,RED
102_1010,102,0.2606,standing,standing,1,RED
102_1011,102,0.3229,standing,standing,1,RED
102_1012,102,0.2911,standing,standing,1,RED
102_1013,102,0.2381,stairs_up,standing,0,RED
102_1014,102,0.3569,standing,standing,1,RED
102_1015,102,0.2527,stairs_up,standing,0,RED
102_1016,102,0.2583,sitting,standing,0,RED
102_1017,102,0.29,stairs_up,standing,0,RED
102_1018,102,0.2916,standing,standing,1,RED
102_1019,102,0.2919,standing,standing,1,RED
102_1020,102,0.2748,standing,standing,1,RED
102_1021,102,0.2976,standing,standing,1,RED
102_1022,102,0.2935,standing,standing,1,RED
102_1023,102,0.3323,standing,standing,1,RED
102_1024,102,0.3064,standing,standing,1,RED
102_1025,102,0.3428,standing,standing,1,RED
102_1026,102,0.3457,standing,standing,1,RED
102_1027,102,0.3291,standing,standing,1,RED
102_1028,102,0.3138,standing,standing,1,RED
102_1029,102,0.3407,standing,standing,1,RED
102_1030,102,0.3051,standing,standing,1,RED
102_1031,102,0.3161,standing,standing,1,RED
102_1032,102,0.3507,standing,standing,1,RED
102_1033,102,0.2348,stairs_up,standing,0,RED
102_1034,102,0.2773,standing,standing,1,RED
102_1035,102,0.3683,standing,standing,1,RED
102_1036,102,0.367,standing,standing,1,RED
102_1037,102,0.3112,standing,standing,1,RED
102_1038,102,0.301,standing,standing,1,RED
102_1039,102,0.2899,stairs_up,standing,0,RED
102_1040,102,0.3241,standing,standing,1,RED
102_1041,102,0.3284,standing,standing,1,RED
102_1042,102,0.3633,standing,standing,1,RED
102_1043,102,0.3475,standing,standing,1,RED
102_1044,102,0.3095,standing,standing,1,RED
102_1045,102,0.3041,stairs_up,standing,0,RED
102_1046,102,0.3131,standing,standing,1,RED
102_1047,102,0.3334,standing,standing,1,RED
102_1048,102,0.3326,standing,standing,1,RED
102_1049,102,0.3067,standing,standing,1,RED
102_1050,102,0.3071,standing,standing,1,RED
102_1051,102,0.3162,standing,standing,1,RED
102_1052,102,0.2874,standing,standing,1,RED
102_1053,102,0.2711,stairs_up,standing,0,RED
102_1054,102,0.344,standing,standing,1,RED
102_1055,102,0.3762,standing,standing,1,RED
102_1056,102,0.3654,standing,standing,1,RED
102_1057,102,0.3365,standing,standing,1,RED
102_1058,102,0.2628,stairs_up,standing,0,RED
102_1059,102,0.2813,standing,standing,1,RED
102_1060,102,0.2949,standing,standing,1,RED
102_1061,102,0.3408,standing,standing,1,RED
102_1062,102,0.3587,standing,standing,1,RED
102_1063,102,0.3499,standing,standing,1,RED
102_1064,102,0.2504,stairs_up,standing,0,RED
102_1065,102,0.3016,standing,standing,1,RED
102_1066,102,0.3291,standing,standing,1,RED
102_1067,102,0.3341,standing,standing,1,RED
102_1068,102,0.2625,standing,standing,1,RED
102_1069,102,0.3199,standing,standing,1,RED
102_1070,102,0.3054,stairs_up,standing,0,RED
102_1071,102,0.3392,standing,standing,1,RED
102_1072,102,0.319,standing,standing,1,RED
102_1073,102,0.3576,standing,standing,1,RED
102_1074,102,0.3386,standing,standing,1,RED
102_1075,102,0.3351,standing,standing,1,RED
102_1076,102,0.2746,stairs_up,standing,0,RED
102_1077,102,0.3045,standing,standing,1,RED
102_1078,102,0.3089,standing,standing,1,RED
102_1079,102,0.2589,stairs_up,standing,0,RED
102_1080,102,0.2587,stairs_up,standing,0,RED
102_1081,102,0.305,standing,standing,1,RED
102_1082,102,0.2844,stairs_up,standing,0,RED
102_1083,102,0.332,standing,standing,1,RED
102_1084,102,0.2618,standing,standing,1,RED
102_1085,102,0.2884,standing,standing,1,RED
102_1086,102,0.3028,standing,standing,1,RED
102_1087,102,0.3505,standing,standing,1,RED
102_1088,102,0.3234,standing,standing,1,RED
102_1089,102,0.3221,standing,standing,1,RED
102_1090,102,0.2925,standing,standing,1,RED
102_1091,102,0.3085,standing,standing,1,RED
102_1092,102,0.3571,standing,standing,1,RED
102_1093,102,0.3253,standing,standing,1,RED
102_1094,102,0.3218,standing,standing,1,RED
102_1095,102,0.3357,standing,standing,1,RED
102_1096,102,0.3435,standing,standing,1,RED
102_1097,102,0.3637,standing,standing,1,RED
102_1098,102,0.2809,standing,standing,1,RED
102_1099,102,0.3085,standing,standing,1,RED
102_1100,102,0.3379,standing,standing,1,RED
102_1101,102,0.3253,standing,standing,1,RED
102_1102,102,0.2654,standing,standing,1,RED
102_1103,102,0.3349,standing,standing,1,RED
102_1104,102,0.2973,stairs_up,standing,0,RED
102_1105,102,0.2916,stairs_up,standing,0,RED
102_1106,102,0.2924,standing,standing,1,RED
102_1107,102,0.3356,standing,standing,1,RED
102_1108,102,0.3677,standing,standing,1,RED
102_1109,102,0.3187,standing,standing,1,RED
102_1110,102,0.2844,stairs_up,standing,0,RED
102_1111,102,0.3232,standing,standing,1,RED
102_1112,102,0.2806,standing,standing,1,RED
102_1113,102,0.2542,standing,standing,1,RED
102_1114,102,0.2332,stairs_up,standing,0,RED
102_1115,102,0.3096,standing,standing,1,RED
102_1116,102,0.3733,standing,standing,1,RED
102_1117,102,0.2871,standing,standing,1,RED
102_1118,102,0.3299,standing,standing,1,RED
102_1119,102,0.3156,standing,standing,1,RED
102_1120,102,0.3454,standing,standing,1,RED
102_1121,102,0.3671,standing,standing,1,RED
102_1122,102,0.3636,standing,standing,1,RED
102_1123,102,0.3177,standing,standing,1,RED
102_1124,102,0.2854,standing,standing,1,RED
102_1125,102,0.3204,standing,standing,1,RED
102_1126,102,0.3291,standing,standing,1,RED
102_1127,102,0.333,standing,standing,1,RED
102_1128,102,0.3328,standing,standing,1,RED
102_1129,102,0.2942,stairs_up,standing,0,RED
102_1130,102,0.3007,standing,standing,1,RED
102_1131,102,0.2876,stairs_up,standing,0,RED
102_1132,102,0.3462,stairs_up,standing,0,RED
102_1133,102,0.3415,standing,standing,1,RED
102_1134,102,0.3122,standing,standing,1,RED
102_1135,102,0.3182,standing,standing,1,RED
102_1136,102,0.3303,stairs_up,standing,0,RED
102_1137,102,0.2853,standing,standing,1,RED
102_1138,102,0.3254,standing,standing,1,RED
102_1139,102,0.2835,standing,standing,1,RED
102_1140,102,0.3324,standing,standing,1,RED
102_1141,102,0.2715,standing,standing,1,RED
102_1142,102,0.3571,standing,standing,1,RED
102_1143,102,0.3235,standing,standing,1,RED
102_1144,102,0.3234,standing,standing,1,RED
102_1145,102,0.3334,standing,standing,1,RED
102_1146,102,0.2836,stairs_up,standing,0,RED
102_1147,102,0.3117,stairs_up,standing,0,RED
102_1148,102,0.2733,standing,standing,1,RED
102_1149,102,0.3167,standing,standing,1,RED
102_1150,102,0.3071,standing,standing,1,RED
102_1151,102,0.3408,standing,standing,1,RED
102_1152,102,0.2483,standing,standing,1,RED
102_1153,102,0.3363,standing,standing,1,RED
102_1154,102,0.2647,standing,standing,1,RED
102_1155,102,0.3169,standing,standing,1,RED
102_1156,102,0.3349,standing,standing,1,RED
102_1157,102,0.3622,standing,standing,1,RED
102_1158,102,0.2899,standing,standing,1,RED
102_1159,102,0.3418,standing,standing,1,RED
102_1160,102,0.3507,standing,standing,1,RED
102_1161,102,0.3436,standing,standing,1,RED
102_1162,102,0.3404,standing,standing,1,RED
102_1163,102,0.3592,stairs_up,standing,0,RED
102_1164,102,0.3292,stairs_up,standing,0,RED
102_1165,102,0.3301,stairs_up,standing,0,RED
102_1166,102,0.3282,stairs_up,standing,0,RED
102_1167,102,0.3459,stairs_up,standing,0,RED
102_1168,102,0.3252,stairs_up,standing,0,RED
102_1169,102,0.3396,standing,standing,1,RED
102_1170,102,0.3385,standing,standing,1,RED
102_1171,102,0.335,standing,standing,1,RED
102_1172,102,0.2975,standing,standing,1,RED
102_1173,102,0.293,standing,standing,1,RED
102_1174,102,0.3323,stairs_up,standing,0,RED
102_1175,102,0.3494,standing,standing,1,RED
102_1176,102,0.3482,stairs_up,standing,0,RED
102_1177,102,0.3337,stairs_up,standing,0,RED
102_1178,102,0.3276,standing,standing,1,RED
102_1179,102,0.3361,standing,standing,1,RED
102_1180,102,0.2888,standing,standing,1,RED
102_1181,102,0.3227,stairs_up,standing,0,RED
102_1182,102,0.3055,stairs_up,standing,0,RED
102_1183,102,0.3575,stairs_up,standing,0,RED
102_1184,102,0.3671,stairs_up,standing,0,RED
102_1185,102,0.3548,stairs_up,standing,0,RED
102_1186,102,0.3662,stairs_up,standing,0,RED
102_1187,102,0.3797,stairs_up,standing,0,RED
102_1188,102,0.343,stairs_up,standing,0,RED
102_1189,102,0.3179,standing,standing,1,RED
102_1190,102,0.3469,standing,standing,1,RED
102_1191,102,0.3935,standing,standing,1,RED
102_1192,102,0.3691,standing,standing,1,RED
102_1193,102,0.336,standing,standing,1,RED
102_1194,102,0.3658,standing,standing,1,RED
102_1195,102,0.3896,standing,standing,1,RED
102_1196,102,0.3739,standing,standing,1,RED
102_1197,102,0.3126,standing,standing,1,RED
102_1198,102,0.3121,standing,standing,1,RED
102_1199,102,0.3477,standing,standing,1,RED
102_1200,102,0.3736,standing,standing,1,RED
102_1201,102,0.3486,standing,standing,1,RED
102_1202,102,0.3116,standing,standing,1,RED
102_1203,102,0.3419,standing,standing,1,RED
102_1204,102,0.3351,standing,standing,1,RED
102_1205,102,0.3376,stairs_up,standing,0,RED
102_1206,102,0.3112,stairs_up,standing,0,RED
102_1207,102,0.3538,standing,standing,1,RED
102_1208,102,0.3089,stairs_up,standing,0,RED
102_1209,102,0.3312,stairs_up,standing,0,RED
102_1210,102,0.3484,stairs_up,standing,0,RED
102_1211,102,0.3197,standing,standing,1,RED
102_1212,102,0.3054,standing,standing,1,RED
102_1213,102,0.3596,standing,standing,1,RED
102_1214,102,0.3026,stairs_up,standing,0,RED
102_1215,102,0.3053,standing,standing,1,RED
102_1216,102,0.3366,standing,standing,1,RED
102_1217,102,0.334,standing,standing,1,RED
102_1218,102,0.3696,standing,standing,1,RED
102_1219,102,0.3382,standing,standing,1,RED
102_1220,102,0.2933,standing,standing,1,RED
102_1221,102,0.3388,standing,standing,1,RED
102_1222,102,0.3425,standing,standing,1,RED
102_1223,102,0.3242,stairs_up,standing,0,RED
102_1224,102,0.3508,standing,standing,1,RED
102_1225,102,0.3499,standing,standing,1,RED
102_1226,102,0.2942,stairs_up,standing,0,RED
102_1227,102,0.3411,standing,standing,1,RED
102_1228,102,0.3186,stairs_up,standing,0,RED
102_1229,102,0.3181,standing,standing,1,RED
102_1230,102,0.3049,standing,standing,1,RED
102_1231,102,0.3732,standing,standing,1,RED
102_1232,102,0.3157,standing,standing,1,RED
102_1233,102,0.3514,standing,standing,1,RED
102_1234,102,0.3335,standing,standing,1,RED
102_1235,102,0.3351,standing,standing,1,RED
102_1236,102,0.3569,stairs_up,standing,0,RED
102_1237,102,0.3289,stairs_up,standing,0,RED
102_1238,102,0.3549,stairs_up,standing,0,RED
102_1239,102,0.3312,standing,standing,1,RED
102_1240,102,0.3419,standing,standing,1,RED
102_1241,102,0.3708,stairs_up,standing,0,RED
102_1242,102,0.3619,stairs_up,standing,0,RED
102_1243,102,0.3456,stairs_up,standing,0,RED
102_1244,102,0.3325,standing,standing,1,RED
102_1245,102,0.3601,stairs_up,standing,0,RED
102_1246,102,0.3269,stairs_up,standing,0,RED
102_1247,102,0.3265,standing,standing,1,RED
102_1248,102,0.3461,stairs_up,standing,0,RED
102_1249,102,0.3465,standing,standing,1,RED
102_1250,102,0.3382,standing,standing,1,RED
102_1251,102,0.3566,standing,standing,1,RED
102_1252,102,0.3131,standing,standing,1,RED
102_1253,102,0.3425,standing,standing,1,RED
102_1254,102,0.2693,stairs_up,standing,0,RED
102_1255,102,0.3489,standing,standing,1,RED
102_1256,102,0.3115,stairs_up,standing,0,RED
102_1257,102,0.3381,standing,standing,1,RED
102_1258,102,0.3179,stairs_up,standing,0,RED
102_1259,102,0.3506,stairs_up,standing,0,RED
102_1260,102,0.3675,stairs_up,standing,0,RED
102_1261,102,0.3458,stairs_up,standing,0,RED
102_1262,102,0.2784,standing,standing,1,RED
102_1263,102,0.2696,stairs_up,standing,0,RED
102_1264,102,0.31,stairs_up,standing,0,RED
102_1265,102,0.2871,stairs_up,standing,0,RED
102_1266,102,0.3223,standing,standing,1,RED
102_1267,102,0.2817,standing,standing,1,RED
102_1268,102,0.3399,stairs_up,standing,0,RED
102_1269,102,0.3699,stairs_up,standing,0,RED
102_1270,102,0.3719,stairs_up,standing,0,RED
102_1271,102,0.3433,stairs_up,standing,0,RED
102_1272,102,0.3049,stairs_up,standing,0,RED
102_1273,102,0.3296,stairs_up,standing,0,RED
102_1274,102,0.3372,standing,standing,1,RED
102_1275,102,0.3329,standing,standing,1,RED
102_1276,102,0.3716,standing,standing,1,RED
102_1277,102,0.3461,standing,standing,1,RED
102_1278,102,0.3951,standing,standing,1,RED
102_1279,102,0.4072,standing,standing,1,RED
102_1280,102,0.347,stairs_up,standing,0,RED
102_1281,102,0.3362,stairs_up,standing,0,RED
102_1282,102,0.3612,standing,standing,1,RED
102_1283,102,0.3455,stairs_up,standing,0,RED
102_1284,102,0.3503,standing,standing,1,RED
102_1285,102,0.3403,standing,standing,1,RED
102_1286,102,0.3089,stairs_up,standing,0,RED
102_1287,102,0.3226,standing,standing,1,RED
102_1288,102,0.3551,standing,standing,1,RED
102_1289,102,0.3106,standing,standing,1,RED
102_1290,102,0.3009,standing,standing,1,RED
102_1291,102,0.3202,standing,standing,1,RED
102_1292,102,0.3579,standing,standing,1,RED
102_1293,102,0.3406,standing,standing,1,RED
102_1294,102,0.3222,standing,standing,1,RED
102_1295,102,0.3397,standing,standing,1,RED
102_1296,102,0.2739,standing,standing,1,RED
102_1297,102,0.3397,standing,standing,1,RED
102_1298,102,0.2892,standing,standing,1,RED
102_1299,102,0.3063,standing,standing,1,RED
102_1300,102,0.3177,standing,standing,1,RED
102_1301,102,0.2752,standing,standing,1,RED
102_1302,102,0.2657,standing,standing,1,RED
102_1303,102,0.3206,standing,standing,1,RED
102_1304,102,0.3175,stairs_up,standing,0,RED
102_1305,102,0.2918,standing,standing,1,RED
102_1306,102,0.3325,standing,standing,1,RED
102_1307,102,0.2844,stairs_up,standing,0,RED
102_1308,102,0.2622,stairs_up,standing,0,RED
102_1309,102,0.3468,standing,standing,1,RED
102_1310,102,0.338,standing,standing,1,RED
102_1311,102,0.3547,standing,standing,1,RED
102_1312,102,0.3453,standing,standing,1,RED
102_1313,102,0.329,standing,standing,1,RED
102_1314,102,0.3713,standing,standing,1,RED
102_1315,102,0.3612,standing,standing,1,RED
102_1316,102,0.3523,standing,standing,1,RED
102_1317,102,0.3344,standing,standing,1,RED
102_1318,102,0.2908,stairs_up,standing,0,RED
102_1319,102,0.3427,stairs_up,standing,0,RED
102_1320,102,0.3306,standing,standing,1,RED
102_1321,102,0.3302,stairs_up,standing,0,RED
102_1322,102,0.3167,stairs_up,standing,0,RED
102_1323,102,0.3223,stairs_up,standing,0,RED
102_1324,102,0.353,standing,standing,1,RED
102_1325,102,0.3301,standing,standing,1,RED
102_1326,102,0.3535,standing,standing,1,RED
102_1327,102,0.2986,stairs_up,standing,0,RED
102_1328,102,0.3658,standing,standing,1,RED
102_1329,102,0.3155,standing,standing,1,RED
102_1330,102,0.2486,stairs_up,standing,0,RED
102_1331,102,0.3017,stairs_up,standing,0,RED
102_1332,102,0.3067,standing,standing,1,RED
102_1333,102,0.3015,standing,standing,1,RED
102_1334,102,0.2994,standing,standing,1,RED
102_1335,102,0.3199,standing,standing,1,RED
102_1336,102,0.3028,stairs_up,standing,0,RED
102_1337,102,0.3251,standing,standing,1,RED
102_1338,102,0.3049,stairs_up,standing,0,RED
102_1339,102,0.3167,standing,standing,1,RED
102_1340,102,0.2981,standing,standing,1,RED
102_1341,102,0.3357,standing,standing,1,RED
102_1342,102,0.2993,stairs_up,standing,0,RED
102_1343,102,0.3257,standing,standing,1,RED
102_1344,102,0.3449,standing,standing,1,RED
102_1345,102,0.2861,stairs_up,standing,0,RED
102_1346,102,0.3254,stairs_up,standing,0,RED
102_1347,102,0.3095,standing,standing,1,RED
102_1348,102,0.3021,stairs_up,standing,0,RED
102_1349,102,0.3244,standing,standing,1,RED
102_1350,102,0.2941,standing,standing,1,RED
102_1351,102,0.3038,stairs_up,standing,0,RED
102_1352,102,0.3662,standing,standing,1,RED
102_1353,102,0.3105,stairs_up,standing,0,RED
102_1354,102,0.3003,standing,standing,1,RED
102_1355,102,0.3309,stairs_up,standing,0,RED
102_1356,102,0.2992,stairs_up,standing,0,RED
102_1357,102,0.3168,stairs_up,standing,0,RED
102_1358,102,0.3454,stairs_up,standing,0,RED
102_1359,102,0.2963,stairs_up,standing,0,RED
102_1360,102,0.3477,standing,standing,1,RED
102_1361,102,0.3173,stairs_up,standing,0,RED
102_1362,102,0.2896,stairs_up,standing,0,RED
102_1363,102,0.2954,stairs_up,standing,0,RED
102_1364,102,0.3217,stairs_up,standing,0,RED
102_1365,102,0.3303,standing,standing,1,RED
102_1366,102,0.3627,standing,standing,1,RED
102_1367,102,0.3451,standing,standing,1,RED
102_1368,102,0.3417,standing,standing,1,RED
102_1369,102,0.3443,stairs_up,standing,0,RED
102_1370,102,0.3862,stairs_up,standing,0,RED
102_1371,102,0.3665,standing,standing,1,RED
102_1372,102,0.363,standing,standing,1,RED
102_1373,102,0.3459,standing,standing,1,RED
102_1374,102,0.3325,stairs_up,standing,0,RED
102_1375,102,0.3763,standing,standing,1,RED
102_1376,102,0.3797,standing,standing,1,RED
102_1377,102,0.3194,standing,standing,1,RED
102_1378,102,0.3139,standing,standing,1,RED
102_1379,102,0.3545,stairs_up,standing,0,RED
102_1380,102,0.3461,stairs_up,standing,0,RED
102_1381,102,0.3143,standing,standing,1,RED
102_1382,102,0.3196,standing,standing,1,RED
102_1383,102,0.3264,standing,standing,1,RED
102_1384,102,0.3255,stairs_up,standing,0,RED
102_1385,102,0.3298,standing,standing,1,RED
102_1386,102,0.3098,stairs_up,standing,0,RED
102_1387,102,0.2806,stairs_up,standing,0,RED
102_1388,102,0.3307,stairs_up,standing,0,RED
102_1389,102,0.3299,standing,standing,1,RED
102_1390,102,0.3351,standing,standing,1,RED
102_1391,102,0.3773,stairs_up,standing,0,RED
102_1392,102,0.3334,stairs_up,standing,0,RED
102_1393,102,0.3461,stairs_up,standing,0,RED
102_1394,102,0.3762,standing,standing,1,RED
102_1395,102,0.2668,stairs_up,standing,0,RED
102_1396,102,0.3424,standing,standing,1,RED
102_1397,102,0.3543,standing,standing,1,RED
102_1398,102,0.3014,standing,standing,1,RED
102_1399,102,0.2996,standing,standing,1,RED
102_1400,102,0.3502,stairs_up,standing,0,RED
102_1401,102,0.3339,stairs_up,standing,0,RED
102_1402,102,0.3581,stairs_up,standing,0,RED
102_1403,102,0.3219,stairs_up,standing,0,RED
102_1404,102,0.3401,stairs_up,standing,0,RED
102_1405,102,0.3397,standing,standing,1,RED
102_1406,102,0.3392,standing,standing,1,RED
102_1407,102,0.3202,stairs_up,standing,0,RED
102_1408,102,0.2925,stairs_up,standing,0,RED
102_1409,102,0.3236,standing,standing,1,RED
102_1410,102,0.3038,stairs_up,standing,0,RED
102_1411,102,0.3512,stairs_up,standing,0,RED
102_1412,102,0.326,standing,standing,1,RED
102_1413,102,0.3254,standing,standing,1,RED
102_1414,102,0.3028,stairs_up,standing,0,RED
102_1415,102,0.3429,standing,standing,1,RED
102_1416,102,0.3363,stairs_up,ironing,0,RED
102_1417,102,0.3355,standing,ironing,0,RED
102_1418,102,0.2998,stairs_up,ironing,0,RED
102_1419,102,0.3205,stairs_up,ironing,0,RED
102_1420,102,0.323,standing,ironing,0,RED
102_1421,102,0.3342,standing,ironing,0,RED
102_1422,102,0.3259,standing,ironing,0,RED
102_1423,102,0.3172,stairs_up,ironing,0,RED
102_1424,102,0.3088,standing,ironing,0,RED
102_1425,102,0.3586,standing,ironing,0,RED
102_1426,102,0.4117,vacuuming,ironing,0,RED
102_1427,102,0.6228,vacuuming,ironing,0,YELLOW
102_1428,102,0.6969,vacuuming,ironing,0,YELLOW
102_1429,102,0.7477,vacuuming,ironing,0,YELLOW
102_1430,102,0.4495,ironing,ironing,1,RED
102_1431,102,0.6285,ironing,ironing,1,YELLOW
102_1432,102,0.6341,ironing,ironing,1,YELLOW
102_1433,102,0.5022,ironing,ironing,1,YELLOW
102_1434,102,0.5843,ironing,ironing,1,YELLOW
102_1435,102,0.5833,ironing,ironing,1,YELLOW
102_1436,102,0.5911,ironing,ironing,1,YELLOW
102_1437,102,0.9097,ironing,ironing,1,GREEN
102_1438,102,0.8378,ironing,ironing,1,GREEN
102_1439,102,0.8072,ironing,ironing,1,GREEN
102_1440,102,0.9484,ironing,ironing,1,GREEN
102_1441,102,0.953,ironing,ironing,1,GREEN
102_1442,102,0.7981,ironing,ironing,1,GREEN
102_1443,102,0.9061,ironing,ironing,1,GREEN
102_1444,102,0.9755,ironing,ironing,1,GREEN
102_1445,102,0.9443,ironing,ironing,1,GREEN
102_1446,102,0.9745,ironing,ironing,1,GREEN
102_1447,102,0.9665,ironing,ironing,1,GREEN
102_1448,102,0.933,ironing,ironing,1,GREEN
102_1449,102,0.8914,ironing,ironing,1,GREEN
102_1450,102,0.9303,ironing,ironing,1,GREEN
102_1451,102,0.9964,ironing,ironing,1,GREEN
